ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229D_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02945,10,10,1,2,060332003,117.289520263672,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,07,MIGUEL IGLESIAS,02948,01,01,1,2,060374003,94.7652130126953,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02952,01,01,1,1,061323004,13.2842540740967,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02952,01,01,1,1,061323004,13.2842540740967,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02952,01,01,1,1,061323004,13.2842540740967,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,1,000,SACO,19,50,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,06,NINABAMBA,02953,01,01,1,2,061332002,18.3197536468506,1,1,1,1,MAIZ AMARILLO DURO,2107,CHOCHOCA,4108,7,000,KILOGRAMO,12,1,0,000, , , , ,7,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,06,NINABAMBA,02953,02,02,1,2,061332002,6.10098552703857,1,1,1,1,MAIZ AMARILLO DURO,2107,CHOCHOCA,4108,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,06,NINABAMBA,02953,02,02,1,2,061332002,6.10098552703857,1,1,1,2,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122,18,000,KILOGRAMO,12,1,0,000, , , , ,18,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,01,01,1,2,060731003,106.672477722168,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,3,000,KILOGRAMO,12,1,0,000, , , , ,3,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,01,01,1,2,060731003,106.672477722168,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,6,000,KILOGRAMO,12,1,0,000, , , , ,6,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,02,02,1,2,060731003,125.471832275391,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,4,000,KILOGRAMO,12,1,0,000, , , , ,4,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,02,02,1,2,060731003,125.471832275391,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,6,000,KILOGRAMO,12,1,0,000, , , , ,6,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,03,03,1,2,060731003,21.9604225158691,1,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,13,000,KILOGRAMO,12,1,0,000, , , , ,13,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,04,04,1,2,060731003,337.117340087891,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,4,000,KILOGRAMO,12,1,0,000, , , , ,4,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,04,04,1,2,060731003,337.117340087891,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,6,000,KILOGRAMO,12,1,0,000, , , , ,6,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,05,05,1,2,060731003,173.036224365234,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,3,000,KILOGRAMO,12,1,0,000, , , , ,3,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,06,06,1,2,060731003,1201.39587402344,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,6,000,KILOGRAMO,12,1,0,000, , , , ,6,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02957,06,06,1,2,060731003,1201.39587402344,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,12,000,KILOGRAMO,12,1,0,000, , , , ,12,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,02,02,1,2,060331003,72.0805358886719,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,04,04,1,2,060331003,1.26949083805084,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,250,QUINTAL,18,50,0,000, , , , ,0,250,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,04,04,1,2,060331003,1.26949083805084,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,250,QUINTAL,18,50,0,000, , , , ,0,250,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,06,06,1,2,060331003,441.472259521484,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,250,SACO,19,50,0,000, , , , ,0,250,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,06,06,1,2,060331003,441.472259521484,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,SACO,19,50,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,07,07,1,2,060331003,124.481239318848,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,250,QUINTAL,18,50,0,000, , , , ,0,250,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,02960,07,07,1,2,060331003,124.481239318848,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,QUINTAL,18,50,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02962,02,02,1,2,060741002,102.21501159668,1,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02962,02,02,1,2,060741002,102.21501159668,1,1,1,2,CEBADA GRANO,2104,MORON,4124,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02962,04,04,1,2,060741002,445.195159912109,1,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02962,04,04,1,2,060741002,445.195159912109,1,1,1,2,CEBADA GRANO,2104,MORON,4124,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,11,SAN MIGUEL,12,TONGOD,02964,09,09,1,2,061131004,282.430816650391,1,1,1,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,QUINTAL,18,50,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,01,01,1,2,060731004,68.5240173339844,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,01,01,1,2,060731004,68.5240173339844,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,5,000,KILOGRAMO,12,1,0,000, , , , ,5,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,02,02,1,2,060731004,32.9960517883301,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,01,11.5,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,03,03,1,2,060731004,51.67822265625,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,5,000,KILOGRAMO,12,1,0,000, , , , ,5,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,03,03,1,2,060731004,51.67822265625,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,1,000,KILOGRAMO,12,1,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,05,05,1,2,060731004,17.0951461791992,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02965,06,06,1,2,060731004,55.0123558044434,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,3,000,KILOGRAMO,12,1,0,000, , , , ,3,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,01,01,1,2,060333004,177.241577148438,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,01,01,1,2,060333004,177.241577148438,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,01,01,1,2,060333004,177.241577148438,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,3,000,ARROBA,01,11.5,0,000, , , , ,3,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,02,02,1,2,060333004,31.870397567749,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,750,ARROBA,01,11.5,0,000, , , , ,0,750,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,02,02,1,2,060333004,31.870397567749,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,03,03,1,2,060333004,104.058860778809,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,03,03,1,2,060333004,104.058860778809,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,03,03,1,2,060333004,104.058860778809,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,4,000,ARROBA,01,11.5,0,000, , , , ,4,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,04,04,1,2,060333004,82.5999526977539,1,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,04,04,1,2,060333004,82.5999526977539,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,750,ARROBA,01,11.5,0,000, , , , ,0,750,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,02967,04,04,1,2,060333004,82.5999526977539,1,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,0,750,ARROBA,01,11.5,0,000, , , , ,0,750,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,01,01,1,2,060734003,74.3699264526367,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,11,000,KILOGRAMO,12,1,0,000, , , , ,11,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,01,01,1,2,060734003,74.3699264526367,1,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,01,01,1,2,060734003,74.3699264526367,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,01,11.5,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,02,02,1,2,060734003,92.4045562744141,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,250,ARROBA,01,11.5,0,000, , , , ,0,250,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,03,03,1,2,060734003,102.969604492188,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,03,03,1,2,060734003,102.969604492188,1,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,02973,03,03,1,2,060734003,102.969604492188,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02974,01,01,1,2,060743004,4.72296333312988,1,1,0,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,22,000,KILOGRAMO,12,1,0,000, , , , ,22,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02975,03,03,1,2,061334003,112.27653503418,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,3,000,KILOGRAMO,12,1,0,000, , , , ,3,000,0,000, 
2023,06,CAJAMARCA,11,SAN MIGUEL,04,CATILLUC,02976,03,03,1,2,061144006,3.12894225120544,1,1,1,1,AVENA GRANO,2102,HARINA DE AVENA GRANO,4143,54,000,QUINTAL,18,50,0,000, , , , ,1,000,53,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,07,PULAN,02977,01,01,1,2,061333002,1.45270228385925,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,2,000,KILOGRAMO,12,1,0,000, , , , ,1,750,0,250, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,02,02,1,2,060332005,1.99525010585785,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,4,000,QUINTAL,18,50,0,000, , , , ,4,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,02,02,1,2,060332005,1.99525010585785,1,1,1,2,TRIGO,2113,TRIGO MOTE,4137,7,000,ARROBA,01,11.5,0,000, , , , ,7,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,02,02,1,2,060332005,1.99525010585785,1,1,1,3,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,17,000,KILOGRAMO,12,1,0,000, , , , ,17,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,02,02,1,2,060332005,1.99525010585785,1,1,1,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,22,800,KILOGRAMO,12,1,0,000, , , , ,22,800,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,02,02,1,2,060332005,1.99525010585785,1,1,1,5,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,22,800,KILOGRAMO,12,1,0,000, , , , ,22,800,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,02,02,1,2,060332005,1.99525010585785,1,1,1,6,HABA GRANO SECO,2505,HARINA DE HABA,4114,5,650,KILOGRAMO,12,1,0,000, , , , ,5,650,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,03,03,1,2,060332005,.166044875979424,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,5,600,KILOGRAMO,12,1,0,000, , , , ,5,600,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,03,03,1,2,060332005,.166044875979424,1,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,68,750,KILOGRAMO,12,1,0,000, , , , ,48,000,20,750, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,03,03,1,2,060332005,.166044875979424,1,1,1,3,TRIGO,2113,HARINA DE TRIGO,4118,22,750,KILOGRAMO,12,1,0,000, , , , ,18,000,4,750, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,03,03,1,2,060332005,.166044875979424,1,1,1,4,TRIGO,2113,TRIGO MOTE,4137,22,800,KILOGRAMO,12,1,0,000, , , , ,22,800,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,03,03,1,2,060332005,.166044875979424,1,1,1,5,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,11,300,KILOGRAMO,12,1,0,000, , , , ,11,300,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02978,03,03,1,2,060332005,.166044875979424,1,1,1,6,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,11,300,KILOGRAMO,12,1,0,000, , , , ,11,300,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,01,01,1,2,061333004,62.3036575317383,1,1,0,1,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,02,02,1,2,061333004,48.7310523986816,1,1,0,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,1,000,SACO,19,50,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,03,03,1,2,061333004,.0169835109263659,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,1,000,SACO,19,50,0,500,120,00,60,2.4,0,500,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,03,03,1,2,061333004,.0169835109263659,1,1,1,2,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,0,750,SACO,19,50,0,000, , , , ,0,750,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,04,04,1,2,061333004,42.5396194458008,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,0,750,SACO,19,50,0,000, , , , ,0,750,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,04,04,1,2,061333004,42.5396194458008,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,250,SACO,19,50,0,000, , , , ,0,250,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,04,04,1,2,061333004,42.5396194458008,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,0,500,SACO,19,50,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,06,06,1,2,061333004,54.0879936218262,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,7,500,ARROBA,01,11.5,0,000, , , , ,7,500,0,000, 
2023,06,CAJAMARCA,13,SANTA CRUZ,03,CATACHE,02981,06,06,1,2,061333004,54.0879936218262,1,1,1,2,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122,6,000,ARROBA,01,11.5,0,000, , , , ,6,000,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02982,10,10,1,2,060741003,192.457550048828,1,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,1,000,QUINTAL,18,50,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02985,01,01,1,3,060374005,22.5504474639893,1,1,1,1,MAIZ AMARILLO DURO,2107,MAIZ MOTE (PELADO),4122,100,000,KILOGRAMO,12,1,0,000, , , , ,96,000,4,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02985,01,01,1,3,060374005,22.5504474639893,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,14,000,KILOGRAMO,12,1,0,000, , , , ,12,000,2,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02990,02,02,1,2,060733002,1.32414209842682,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,01,11.5,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,02990,03,03,1,2,060733002,80.7518157958984,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,01,11.5,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02998,02,02,1,2,060334003,130.594055175781,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,11,000,KILOGRAMO,12,1,0,000, , , , ,11,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02998,02,02,1,2,060334003,130.594055175781,1,1,1,2,TRIGO,2113,TRIGO RESBALADO,4138,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02998,02,02,1,2,060334003,130.594055175781,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,02998,02,02,1,2,060334003,130.594055175781,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,1,500,ARROBA,01,11.5,0,000, , , , ,1,500,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,03016,04,04,1,2,060331004,153.834716796875,1,1,0,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,45,000,KILOGRAMO,12,1,0,000, , , , ,30,000,15,000, 
2023,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,03016,04,04,1,2,060331004,153.834716796875,1,1,0,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,7,000,KILOGRAMO,12,1,0,000, , , , ,7,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,01,01,1,2,060331002,515.755920410156,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,01,01,1,2,060331002,515.755920410156,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,01,01,1,2,060331002,515.755920410156,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,02,02,1,2,060331002,255.606887817383,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,750,ARROBA,01,11.5,0,000, , , , ,0,750,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,02,02,1,2,060331002,255.606887817383,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,02,02,1,2,060331002,255.606887817383,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,02,02,1,2,060331002,255.606887817383,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,02,02,1,2,060331002,255.606887817383,1,1,1,5,TRIGO,2113,TRIGO RESBALADO,4138,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,03,03,1,2,060331002,110.109382629395,1,1,0,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,03,03,1,2,060331002,110.109382629395,1,1,0,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,01,11.5,0,000, , , , ,0,500,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,04,04,1,2,060331002,291.034210205078,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,1,000,ARROBA,01,11.5,0,000, , , , ,0,750,0,250, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,04,04,1,2,060331002,291.034210205078,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,2,000,ARROBA,01,11.5,0,000, , , , ,1,000,1,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,04,04,1,2,060331002,291.034210205078,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,03020,05,05,1,2,060331002,366.732727050781,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,0,500,ARROBA,01,11.5,0,000, , , , ,0,500,0,000, 
